"Chap","Prot","DB","evidence","weight"
"HSPD1","MRPL12","local","coexpression",1
"HSPD1","COX5A","local","coexpression",1
"HSPD1","PMPCB","local","coexpression",1
"HSPD1","UQCRFS1","local","coexpression",1
"HSPD1","ATP5A1","local","coexpression",1
"HSPD1","OGDH","local","coexpression",1
"HSPD1","PDHB","local","coexpression",1
"HSPD1","UQCRC2","local","coexpression",1
"HSPD1","SDHD","local","coexpression",1
"HSPD1","MRPS35","local","coexpression",1
"HSPD1","DBT","local","coexpression",1
"HSPD1","MDH2","local","coexpression",1
"HSPD1","MRPS27","local","coexpression",1
"HSPD1","CS","local","coexpression",1
"HSPD1","GRPEL1","local","coexpression",1
"HSPD1","DLAT","local","coexpression",1
"HSPD1","LRPPRC","local","coexpression",1
"HSPD1","DLST","local","coexpression",1
"HSPD1","PDHX","local","coexpression",1
"HSPD1","GFM1","local","coexpression",1
"HSPD1","MPC2","local","coexpression",1
"HSPD1","NDUFS1","local","coexpression",1
"HSPD1","MRPL46","local","coexpression",1
"HSPD1","SLC25A3","local","coexpression",1
"HSPD1","MRPS23","local","coexpression",1
"HSPD1","FH","local","coexpression",1
"HSPD1","PMPCA","local","coexpression",1
"HSPD1","ATP5B","local","coexpression",1
"HSPD1","ISCA1","local","coexpression",1
"HSPD1","SUCLA2","local","coexpression",1
"HSPD1","COQ3","local","coexpression",1
"HSPD1","IARS2","local","coexpression",1
"HSPD1","MRPS15","local","coexpression",1
"HSPD1","IDH3A","local","coexpression",1
"HSPD1","COX11","local","coexpression",1
"HSPD1","ETFDH","local","coexpression",1
"HSPD1","TIMM10","local","coexpression",1
"HSPD1","MRPL2","local","coexpression",1
"HSPD1","BCKDHA","local","coexpression",1
"HSPD1","UQCRH","local","coexpression",1
"HSPD1","ECHS1","local","coexpression",1
"HSPD1","LETMD1","local","coexpression",1
"HSPD1","COX6A1","local","coexpression",1
"HSPD1","COX15","local","coexpression",1
"HSPD1","HADHA","local","coexpression",1
"HSPD1","ETFA","local","coexpression",1
"HSPD1","CPT2","local","coexpression",1
"HSPD1","BCKDHB","local","coexpression",1
"HSPD1","IDH3B","local","coexpression",1
"HSPD1","LARS2","local","coexpression",1
"HSPD1","ACADS","local","coexpression",1
"HSPD1","LETM1","local","coexpression",1
"HSPD1","ATP5I","local","coexpression",1
"HSPD1","OPA1","local","coexpression",1
"HSPD1","AUH","local","coexpression",1
"HSPD1","SUCLG1","local","coexpression",1
"HSPD1","ABHD11","local","coexpression",1
"HSPD1","ATP5J","local","coexpression",1
"HSPD1","DLD","local","coexpression",1
"HSPD1","AIFM1","local","coexpression",1
"HSPD1","APOOL","local","coexpression",1
"HSPD1","MRPL10","local","coexpression",1
"HSPD1","MRRF","local","coexpression",1
"HSPD1","ACADM","local","coexpression",1
"HSPD1","IMMT","local","coexpression",1
"HSPD1","TIMM9","local","coexpression",1
"HSPD1","SLC25A4","local","coexpression",1
"HSPD1","SAMM50","local","coexpression",1
"HSPD1","NDUFS2","local","coexpression",1
"HSPD1","NDUFV1","local","coexpression",1
"HSPD1","ACO2","local","coexpression",1
"HSPD1","SUPV3L1","local","coexpression",1
"HSPD1","FECH","local","coexpression",1
"HSPD1","MTIF2","local","coexpression",1
"HSPD1","PHB","local","coexpression",1
"HSPD1","HIBCH","local","coexpression",1
"HSPD1","MRPS2","local","coexpression",1
"HSPD1","PRDX3","local","coexpression",1
"HSPD1","GHITM","local","coexpression",1
"HSPD1","GUF1","local","coexpression",1
"HSPD1","TIMM13","local","coexpression",1
"HSPD1","LYRM4","local","coexpression",1
"HSPD1","MRPL16","local","coexpression",1
"HSPD1","SDHC","local","coexpression",1
"HSPD1","NDUFB5","local","coexpression",1
"HSPD1","MRPS18A","local","coexpression",1
"HSPD1","COX6C","local","coexpression",1
"HSPD1","NDUFB9","local","coexpression",1
"HSPD1","MTCH2","local","coexpression",1
"HSPD1","SLC25A20","local","coexpression",1
"HSPD1","MRPL1","local","coexpression",1
"HSPD1","TIMM44","local","coexpression",1
"HSPD1","COX17","local","coexpression",1
"HSPD1","SOD2","local","coexpression",1
"HSPD1","VDAC1","local","coexpression",1
"HSPD1","HADH","local","coexpression",1
"HSPD1","ACAT1","local","coexpression",1
"HSPD1","MALSU1","local","coexpression",1
"HSPD1","NDUFS4","local","coexpression",1
"HSPD1","MRPL4","local","coexpression",1
"HSPD1","C1QBP","local","coexpression",1
"HSPD1","UQCC1","local","coexpression",1
"HSPD1","MRM1","local","coexpression",1
"HSPD1","MRPL44","local","coexpression",1
"HSPD1","HSDL2","local","coexpression",1
"HSPD1","MRPS14","local","coexpression",1
"HSPD1","NDUFA9","local","coexpression",1
"HSPD1","COA6","local","coexpression",1
"HSPD1","ISCU","local","coexpression",1
"HSPD1","RTN4IP1","local","coexpression",1
"HSPD1","ATP5C1","local","coexpression",1
"HSPD1","BCKDK","local","coexpression",1
"HSPD1","GFM2","local","coexpression",1
"HSPD1","NDUFAF4","local","coexpression",1
"HSPD1","TIMM8B","local","coexpression",1
"HSPD1","MCAT","local","coexpression",1
"HSPD1","PHB2","local","coexpression",1
"HSPD1","DAP3","local","coexpression",1
"HSPD1","CMC2","local","coexpression",1
"HSPD1","MRPS17","local","coexpression",1
"HSPD1","NFS1","local","coexpression",1
"HSPD1","NDUFAF5","local","coexpression",1
"HSPD1","MRPL17","local","coexpression",1
"HSPD1","TACO1","local","coexpression",1
"HSPD1","MFN1","local","coexpression",1
"HSPD1","PPTC7","local","coexpression",1
"HSPD1","MRPL11","local","coexpression",1
"HSPD1","MRPL13","local","coexpression",1
"HSPD1","OXCT1","local","coexpression",1
"HSPD1","PDK2","local","coexpression",1
"HSPD1","ALAS1","local","coexpression",1
"HSPD1","MRPL33","local","coexpression",1
"HSPD1","MTO1","local","coexpression",1
"HSPD1","LIAS","local","coexpression",1
"HSPD1","NDUFA5","local","coexpression",1
"HSPD1","NDUFB6","local","coexpression",1
"HSPD1","MTX2","local","coexpression",1
"HSPD1","SUCLG2","local","coexpression",1
"HSPD1","FDX1","local","coexpression",1
"HSPD1","MRPS28","local","coexpression",1
"HSPD1","TIMM50","local","coexpression",1
"HSPD1","VDAC2","local","coexpression",1
"HSPD1","GATB","local","coexpression",1
"HSPD1","BCS1L","local","coexpression",1
"HSPD1","ERAL1","local","coexpression",1
"HSPD1","CMC1","local","coexpression",1
"HSPD1","TSFM","local","coexpression",1
"HSPD1","FXN","local","coexpression",1
"HSPD1","NFU1","local","coexpression",1
"HSPD1","YARS2","local","coexpression",1
"HSPD1","MRPL21","local","coexpression",1
"HSPD1","TOMM40L","local","coexpression",1
"HSPD1","ACADSB","local","coexpression",1
"HSPD1","MRPS9","local","coexpression",1
"HSPD1","MRPL15","local","coexpression",1
"HSPD1","MRPL24","local","coexpression",1
"HSPD1","CYCS","local","coexpression",1
"HSPD1","MIPEP","local","coexpression",1
"HSPD1","LYRM7","local","coexpression",1
"HSPD1","CRAT","local","coexpression",1
"HSPD1","PCCB","local","coexpression",1
"HSPD1","MRPS7","local","coexpression",1
"HSPD1","MRPL3","local","coexpression",1
"HSPD1","PCCA","local","coexpression",1
"HSPD1","MCCC1","local","coexpression",1
"HSPD1","MRPS12","local","coexpression",1
"HSPD1","CLPB","local","coexpression",1
"HSPD1","PDK1","local","coexpression",1
"HSPD1","MRPL49","local","coexpression",1
"HSPD1","COX7A2","local","coexpression",1
"HSPD1","TMEM126A","local","coexpression",1
"HSPD1","HCCS","local","coexpression",1
"HSPD1","HIBADH","local","coexpression",1
"HSPD1","MRPL19","local","coexpression",1
"HSPD1","SLC25A30","local","coexpression",1
"HSPD1","ABCB7","local","coexpression",1
"HSPD1","MTX1","local","coexpression",1
"HSPD1","NDUFA7","local","coexpression",1
"HSPD1","TIMM17A","local","coexpression",1
"HSPD1","ALDH9A1","local","coexpression",1
"HSPD1","MRPS18C","local","coexpression",1
"HSPD1","MARS2","local","coexpression",1
"HSPD1","ALDH6A1","local","coexpression",1
"HSPD1","GATC","local","coexpression",1
"HSPD1","PPIF","local","coexpression",1
"HSPD1","IVD","local","coexpression",1
"HSPD1","L2HGDH","local","coexpression",1
"HSPD1","MRPL20","local","coexpression",1
"HSPD1","SLC25A5","local","coexpression",1
"HSPD1","TOMM22","local","coexpression",1
"HSPD1","ACAA2","local","coexpression",1
"HSPD1","MRPL30","local","coexpression",1
"HSPD1","AFG1L","local","coexpression",1
"HSPD1","ATP5F1","local","coexpression",1
"HSPD1","COX7C","local","coexpression",1
"HSPD1","CHCHD3","local","coexpression",1
"HSPD1","COQ10B","local","coexpression",1
"HSPD1","POLDIP2","local","coexpression",1
"HSPD1","SLC25A10","local","coexpression",1
"HSPD1","SLC25A13","local","coexpression",1
"HSPD1","PDK3","local","coexpression",1
"HSPD1","MRPL22","local","coexpression",1
"HSPD1","IDH2","local","coexpression",1
"HSPD1","GCDH","local","coexpression",1
"HSPD1","MRPL47","local","coexpression",1
"HSPD1","PPA2","local","coexpression",1
"HSPD1","MRPL9","local","coexpression",1
"HSPD1","WARS2","local","coexpression",1
"HSPD1","SLC25A19","local","coexpression",1
"HSPD1","COX14","local","coexpression",1
"HSPD1","NDUFA12","local","coexpression",1
"HSPD1","MRPS16","local","coexpression",1
"HSPD1","GPD2","local","coexpression",1
"HSPD1","NDUFA10","local","coexpression",1
"HSPD1","NDUFC2","local","coexpression",1
"HSPD1","SLIRP","local","coexpression",1
"HSPD1","TIMM21","local","coexpression",1
"HSPD1","NDUFA8","local","coexpression",1
"HSPD1","GLS","local","coexpression",1
"HSPD1","DHTKD1","local","coexpression",1
"HSPD1","FAHD2A","local","coexpression",1
"HSPD1","MRPS5","local","coexpression",1
"HSPD1","C6ORF136","local","coexpression",1
"HSPD1","SPRYD4","local","coexpression",1
"HSPD1","DECR1","local","coexpression",1
"HSPD1","MRPS26","local","coexpression",1
"HSPD1","SLC25A15","local","coexpression",1
"HSPD1","BPHL","local","coexpression",1
"HSPD1","STOML2","local","coexpression",1
"HSPD1","LACTB","local","coexpression",1
"HSPD1","TOMM40","local","coexpression",1
"HSPD1","ADCK5","local","coexpression",1
"HSPD1","ACAD10","local","coexpression",1
"HSPD1","VWA8","local","coexpression",1
"HSPD1","DNAJC11","local","coexpression",1
"HSPD1","GLDC","local","coexpression",1
"HSPD1","SSBP1","local","coexpression",1
"HSPD1","MRPS10","local","coexpression",1
"HSPD1","AK4","local","coexpression",1
"HSPD1","ATAD3A","local","coexpression",1
"HSPD1","MRPL37","local","coexpression",1
"HSPD1","PTGES2","local","coexpression",1
"HSPD1","CISD1","local","coexpression",1
"HSPD1","MTARC2","local","coexpression",1
"HSPD1","MRPS6","local","coexpression",1
"HSPD1","SCO1","local","coexpression",1
"HSPD1","MTHFD1L","local","coexpression",1
"HSPD1","ECI2","local","coexpression",1
"HSPD1","UQCRB","local","coexpression",1
"HSPD1","ATP5H","local","coexpression",1
"HSPD1","ATP5L","local","coexpression",1
"HSPD1","CCDC58","local","coexpression",1
"HSPD1","MCCC2","local","coexpression",1
"HSPD1","MUT","local","coexpression",1
"HSPD1","SLC25A51","local","coexpression",1
"HSPD1","ATP5G3","local","coexpression",1
"HSPD1","ATAD1","local","coexpression",1
"HSPD1","OXNAD1","local","coexpression",1
"HSPD1","DARS2","local","coexpression",1
"HSPD1","MRPL51","local","coexpression",1
"HSPD1","PNPLA8","local","coexpression",1
"HSPD1","MLYCD","local","coexpression",1
"HSPD1","PYURF","local","coexpression",1
"HSPD1","MRPL32","local","coexpression",1
"HSPD1","PRODH2","local","coexpression",1
"HSPD1","NIT2","local","coexpression",1
"HSPD1","ME2","local","coexpression",1
"HSPD1","TUFM","local","coexpression",1
"HSPD1","SLC30A9","local","coexpression",1
"HSPD1","TIMM23","local","coexpression",1
"HSPD1","RMND1","local","coexpression",1
"HSPD1","MFN2","local","coexpression",1
"HSPD1","CHCHD4","local","coexpression",1
"HSPD1","NDUFAB1","local","coexpression",1
"HSPD1","COA5","local","coexpression",1
"HSPD1","COQ2","local","coexpression",1
"HSPD1","PDSS2","local","coexpression",1
"HSPD1","EHHADH","local","coexpression",1
"HSPD1","NDUFS3","local","coexpression",1
"HSPD1","ABCB10","local","coexpression",1
"HSPD1","MRPS25","local","coexpression",1
"HSPD1","ACAD9","local","coexpression",1
"HSPD1","COX16","local","coexpression",1
"HSPD1","FAM210A","local","coexpression",1
"HSPD1","ACOT13","local","coexpression",1
"HSPD1","CPT1A","local","coexpression",1
"HSPD1","GK","local","coexpression",1
"HSPD1","DHRS4","local","coexpression",1
"HSPD1","PRELID2","local","coexpression",1
"HSPD1","NIPSNAP2","local","coexpression",1
"HSPD1","GLRX2","local","coexpression",1
"HSPD1","MRPS30","local","coexpression",1
"HSPD1","HSD17B10","local","coexpression",1
"HSPD1","NARS2","local","coexpression",1
"HSPD1","RIDA","local","coexpression",1
"HSPD1","SPR","local","coexpression",1
"HSPD1","MPV17","local","coexpression",1
"HSPD1","MRPL18","local","coexpression",1
"HSPD1","ALDH1B1","local","coexpression",1
"HSPD1","TIMM8A","local","coexpression",1
"HSPD1","VDAC3","local","coexpression",1
"HSPD1","SLC25A24","local","coexpression",1
"HSPD1","SLC25A22","local","coexpression",1
"HSPD1","TRNT1","local","coexpression",1
"HSPD1","IDE","local","coexpression",1
"HSPD1","MRPL38","local","coexpression",1
"HSPD1","MRPL58","local","coexpression",1
"HSPD1","TRIAP1","local","coexpression",1
"HSPD1","PTCD3","local","coexpression",1
"HSPD1","COX10","local","coexpression",1
"HSPD1","AKAP1","local","coexpression",1
"HSPD1","MRM3","local","coexpression",1
"HSPD1","AK2","local","coexpression",1
"HSPD1","TMEM70","local","coexpression",1
"HSPD1","NOA1","local","coexpression",1
"HSPD1","MCUR1","local","coexpression",1
"HSPD1","MRPL35","local","coexpression",1
"HSPD1","PDSS1","local","coexpression",1
"HSPD1","SLC25A16","local","coexpression",1
"HSPD1","ACSM3","local","coexpression",1
"HSPD1","NDUFAF6","local","coexpression",1
"HSPD1","SFXN1","local","coexpression",1
"HSPD1","GLRX5","local","coexpression",1
"HSPD1","MRPS11","local","coexpression",1
"HSPD1","XPNPEP3","local","coexpression",1
"HSPD1","SLC25A21","local","coexpression",1
"HSPD1","SDHAF3","local","coexpression",1
"HSPD1","PRELID3B","local","coexpression",1
"HSPD1","SLC25A39","local","coexpression",1
"HSPD1","NDUFB3","local","coexpression",1
"HSPD1","GATM","local","coexpression",1
"HSPD1","SARS2","local","coexpression",1
"HSPD1","CHDH","local","coexpression",1
"HSPD1","EARS2","local","coexpression",1
"HSPD1","GRHPR","local","coexpression",1
"HSPD1","MTFMT","local","coexpression",1
"HSPD1","PTCD2","local","coexpression",1
"HSPD1","ECHDC1","local","coexpression",1
"HSPD1","HARS2","local","coexpression",1
"HSPD1","NAXE","local","coexpression",1
"HSPD1","HSD17B4","local","coexpression",1
"HSPD1","NDUFAF7","local","coexpression",1
"HSPD1","OAT","local","coexpression",1
"HSPD1","MRPL50","local","coexpression",1
"HSPD1","RARS2","local","coexpression",1
"HSPD1","LACTB2","local","coexpression",1
"HSPD1","CHCHD7","local","coexpression",1
"HSPD1","SHMT2","local","coexpression",1
"HSPD1","MTHFD2","local","coexpression",1
"HSPD1","RMDN1","local","coexpression",1
"HSPD1","CPS1","local","coexpression",1
"HSPD1","MRPL14","local","coexpression",1
"HSPD1","C6ORF203","local","coexpression",1
"HSPD1","MRPS24","local","coexpression",1
"HSPD1","GSR","local","coexpression",1
"HSPD1","TEFM","local","coexpression",1
"HSPD1","ACSF2","local","coexpression",1
"HSPD1","TRMU","local","coexpression",1
"HSPD1","MRPS22","local","coexpression",1
"HSPD1","LAP3","local","coexpression",1
"HSPD1","GLUD1","local","coexpression",1
"HSPD1","MRPS33","local","coexpression",1
"HSPD1","NUBPL","local","coexpression",1
"HSPD1","LYRM2","local","coexpression",1
"HSPD1","TFAM","local","coexpression",1
"HSPD1","ALDH18A1","local","coexpression",1
"HSPD1","OXSM","local","coexpression",1
"HSPD1","TARS2","local","coexpression",1
"HSPD1","TBRG4","local","coexpression",1
"HSPD1","TMEM65","local","coexpression",1
"HSPD1","MAIP1","local","coexpression",1
"HSPD1","HIGD1A","local","coexpression",1
"HSPD1","C16ORF91","local","coexpression",1
"HSPD1","HAO2","local","coexpression",1
"HSPD1","SLC25A46","local","coexpression",1
"HSPD1","RDH14","local","coexpression",1
"HSPD1","C14ORF2","local","coexpression",1
"HSPD1","COASY","local","coexpression",1
"HSPD1","CISD3","local","coexpression",1
"HSPD1","GLOD4","local","coexpression",1
"HSPD1","PDF","local","coexpression",1
"HSPD1","NLN","local","coexpression",1
"HSPD1","ALAS2","local","coexpression",1
"HSPD1","ALDH7A1","local","coexpression",1
"HSPD1","HDHD5","local","coexpression",1
"HSPD1","IMMP2L","local","coexpression",1
"HSPD1","MRPL39","local","coexpression",1
"HSPD1","LYPLA1","local","coexpression",1
"HSPD1","MTRF1L","local","coexpression",1
"HSPD1","GTPBP3","local","coexpression",1
"HSPD1","MTHFD2L","local","coexpression",1
"HSPD1","ACOT2","local","coexpression",1
"HSPD1","ABCD3","local","coexpression",1
"HSPD1","LDHD","local","coexpression",1
"HSPD1","MRPL45","local","coexpression",1
"HSPD1","C12ORF65","local","coexpression",1
"HSPD1","IMMP1L","local","coexpression",1
"HSPD1","ATPAF1","local","coexpression",1
"HSPD1","COX18","local","coexpression",1
"HSPD1","CPOX","local","coexpression",1
"HSPD1","NNT","local","coexpression",1
"HSPD1","NDUFAF8","local","coexpression",1
"HSPD1","ATP5J2","local","coexpression",1
"HSPD1","SLC16A1","local","coexpression",1
"HSPD1","LONP2","local","coexpression",1
"HSPD1","DIABLO","local","coexpression",1
"HSPD1","PXMP2","local","coexpression",1
"HSPD1","AGXT2","local","coexpression",1
"HSPD1","APOO","local","coexpression",1
"HSPD1","ACAD11","local","coexpression",1
"HSPD1","HOGA1","local","coexpression",1
"HSPD1","TTC19","local","coexpression",1
"HSPD1","NGRN","local","coexpression",1
"HSPD1","TCAIM","local","coexpression",1
"HSPD1","GCSH","local","coexpression",1
"HSPD1","SIRT5","local","coexpression",1
"HSPD1","GPT2","local","coexpression",1
"HSPD1","ABCB6","local","coexpression",1
"HSPD1","DMGDH","local","coexpression",1
"HSPD1","PRELID3A","local","coexpression",1
"HSPD1","SLC25A17","local","coexpression",1
"HSPD1","TOMM70","local","coexpression",1
"HSPD1","FAHD1","local","coexpression",1
"HSPD1","MCU","local","coexpression",1
"HSPD1","MDH1","local","coexpression",1
"HSPD1","KIAA0141","local","coexpression",1
"HSPD1","FASTKD1","local","coexpression",1
"HSPD1","MRPS31","local","coexpression",1
"HSPD1","ALDH1L1","local","coexpression",1
"HSPD1","PTCD1","local","coexpression",1
"HSPD1","HADHB","local","coexpression",1
"HSPD1","TRIT1","local","coexpression",1
"HSPD1","CRLS1","local","coexpression",1
"HSPD1","SLC25A32","local","coexpression",1
"HSPD1","AARS2","local","coexpression",1
"HSPD1","CHCHD2","local","coexpression",1
"HSPD1","ELAC2","local","coexpression",1
"HSPD1","ME1","local","coexpression",1
"HSPD1","PRELID1","local","coexpression",1
"HSPD1","SLC25A40","local","coexpression",1
"HSPD1","SLC25A36","local","coexpression",1
"HSPD1","METTL5","local","coexpression",1
"HSPD1","MSRA","local","coexpression",1
"HSPD1","MPV17L2","local","coexpression",1
"HSPD1","ACLY","local","coexpression",1
"HSPD1","FLAD1","local","coexpression",1
"HSPD1","LIPT1","local","coexpression",1
"HSPD1","PCK2","local","coexpression",1
"HSPD1","NADK2","local","coexpression",1
"HSPD1","HK2","local","coexpression",1
"HSPD1","ACACA","local","coexpression",1
"HSPD1","ABAT","local","coexpression",1
"HSPD1","ALDH5A1","local","coexpression",1
"HSPD1","PISD","local","coexpression",1
