"node1","node2","BRCA","COAD","HNSC","KIRC","KIRP","LIHC","LUAD","LUSC","PRAD","STAD","THCA","UCEC"
"DNAJC19","SUPV3L1",0,1,1,0,1,0,0,0,0,0,1,0
"DNAJC19","FECH",0,0,0,0,0,0,0,1,0,0,0,0
"DNAJC19","MTIF2",0,1,1,0,1,0,0,1,0,0,0,1
"DNAJC19","PHB",0,0,1,0,0,0,0,1,0,0,0,0
"DNAJC19","HIBCH",0,1,0,1,1,0,0,0,0,0,1,1
"DNAJC19","MRPS2",0,0,1,0,0,0,0,0,0,0,0,0
"DNAJC19","SURF1",0,0,1,1,0,0,0,0,0,0,1,0
"DNAJC19","PRDX3",0,0,0,1,0,0,0,0,0,0,1,0
"DNAJC19","GHITM",0,0,0,1,0,0,0,0,0,0,0,0
"DNAJC19","GUF1",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","TIMM13",0,0,0,0,0,0,0,0,1,0,1,0
"DNAJC19","LYRM4",0,1,1,0,0,0,0,1,0,1,1,1
"DNAJC19","MRPL16",0,0,1,1,1,1,0,0,1,1,1,1
"DNAJC19","MRPL40",0,0,1,0,1,1,0,0,1,1,1,0
"DNAJC19","IDH3G",0,0,0,0,0,0,0,0,0,0,1,0
"DNAJC19","SDHC",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","NDUFB5",1,1,1,1,1,1,1,1,1,1,1,1
"DNAJC19","SDHAF2",0,0,1,0,0,0,1,0,0,0,1,0
"DNAJC19","COQ10A",0,0,1,0,1,0,0,0,0,0,1,0
"DNAJC19","C21ORF33",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","TXN2",0,0,1,0,0,0,0,0,0,0,1,0
"DNAJC19","MRPS18A",0,0,1,0,0,0,0,1,0,0,1,0
"DNAJC19","COX6C",1,1,1,0,1,0,0,0,1,1,1,1
"DNAJC19","NDUFB9",0,0,1,0,1,0,0,1,1,1,1,1
"DNAJC19","MTCH2",0,1,0,0,0,0,0,0,0,0,0,0
"DNAJC19","NDUFA6",0,0,1,0,1,0,0,1,1,1,1,0
"DNAJC19","SLC25A20",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","MRPL1",0,1,0,1,1,0,0,0,0,1,1,1
"DNAJC19","TIMM44",0,0,1,0,1,0,0,1,0,0,1,0
"DNAJC19","COX17",1,1,1,1,1,0,1,0,1,1,1,1
"DNAJC19","MINOS1",0,0,1,0,0,0,0,0,0,0,1,0
"DNAJC19","SOD2",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","COX6B1",0,0,1,0,1,0,0,1,1,0,1,0
"DNAJC19","VDAC1",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","HADH",0,0,1,0,0,0,0,0,0,0,1,0
"DNAJC19","ACADL",0,0,0,1,1,0,0,0,0,0,0,0
"DNAJC19","ACAT1",0,0,0,1,0,0,0,0,0,0,0,0
"DNAJC19","MALSU1",0,0,1,1,1,0,0,0,1,1,1,0
"DNAJC19","NDUFS4",0,0,1,1,1,0,0,0,0,0,1,0
"DNAJC19","MRPL4",0,0,1,0,0,0,0,1,0,0,0,0
"DNAJC19","C1QBP",0,0,0,0,0,0,0,1,0,0,1,0
"DNAJC19","PITRM1",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","UQCC1",0,1,0,0,0,0,0,0,0,0,1,1
"DNAJC19","MRPL55",0,0,1,0,0,0,0,0,1,1,1,0
"DNAJC19","MRM1",0,0,1,0,0,0,0,1,0,0,1,0
"DNAJC19","MECR",0,0,0,0,0,0,0,0,0,0,1,0
"DNAJC19","MRPL44",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","HSDL2",0,1,0,1,0,0,0,0,0,0,0,0
"DNAJC19","MRPS14",1,1,1,0,1,0,0,1,0,1,1,0
"DNAJC19","ABCB8",0,0,0,0,0,0,0,0,0,0,1,0
"DNAJC19","ATPAF2",0,0,0,0,0,0,0,0,1,0,1,0
"DNAJC19","NDUFA9",0,0,1,0,0,0,0,0,0,0,1,0
"DNAJC19","COA6",0,1,1,0,1,0,0,1,1,1,1,1
"DNAJC19","POLRMT",0,0,1,0,0,0,0,0,0,0,0,0
"DNAJC19","ISCU",0,0,1,0,0,0,0,0,0,0,1,1
"DNAJC19","RTN4IP1",0,1,1,0,1,0,0,0,0,0,1,0
"DNAJC19","OGDHL",0,0,1,0,0,0,0,0,0,0,0,0
"DNAJC19","ATP5C1",0,1,1,1,1,0,0,0,1,1,1,1
"DNAJC19","BCKDK",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","GFM2",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","NDUFAF4",0,1,1,0,1,0,0,1,0,1,1,1
"DNAJC19","SLC25A35",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","SLC25A11",0,0,1,0,0,0,0,0,0,0,1,0
"DNAJC19","TIMM8B",0,0,0,0,1,0,0,1,1,1,1,0
"DNAJC19","MCAT",0,0,1,0,0,0,0,0,1,0,1,0
"DNAJC19","IBA57",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","PHB2",0,0,1,0,0,0,0,1,0,0,1,0
"DNAJC19","DAP3",0,1,1,0,0,0,0,1,0,0,0,0
"DNAJC19","CMC2",0,1,1,1,1,0,0,1,0,1,1,0
"DNAJC19","SDHAF1",0,0,1,1,0,0,0,1,1,0,1,0
"DNAJC19","MRPS17",0,1,1,0,1,0,0,0,1,1,1,1
"DNAJC19","ADHFE1",0,0,0,0,0,0,0,0,0,0,1,0
"DNAJC19","NFS1",0,1,1,1,0,0,0,0,1,0,1,1
"DNAJC19","NDUFAF5",0,1,1,1,1,0,0,1,0,0,1,1
"DNAJC19","MRPL17",0,0,0,0,0,0,0,0,1,1,1,0
"DNAJC19","TACO1",0,0,1,0,0,0,0,1,0,0,1,0
"DNAJC19","MFN1",0,1,1,0,1,0,1,1,0,0,0,1
"DNAJC19","PPTC7",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","MRPL11",0,1,1,1,1,0,1,0,0,1,1,1
"DNAJC19","COX4I1",0,0,1,0,1,0,0,0,0,0,1,0
"DNAJC19","NDUFS6",0,0,1,0,1,0,0,0,1,1,1,0
"DNAJC19","MRPL13",0,1,1,1,1,0,0,0,1,1,1,1
"DNAJC19","OXCT1",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","COX5B",0,0,1,0,1,0,1,1,1,1,1,0
"DNAJC19","PDK2",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","ALAS1",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","MRPL33",0,1,1,0,1,0,0,0,0,1,0,1
"DNAJC19","MTO1",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","LIAS",0,0,0,0,1,0,0,0,0,0,1,1
"DNAJC19","NDUFA5",1,1,1,1,1,0,1,0,1,1,1,1
"DNAJC19","NDUFB6",0,1,1,1,1,1,1,1,1,1,1,1
"DNAJC19","MTX2",0,1,1,1,1,0,0,0,1,1,1,1
"DNAJC19","SUCLG2",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","FDX1",0,1,0,0,0,0,0,0,1,0,1,0
"DNAJC19","SLC25A1",0,0,1,0,0,0,0,0,0,0,0,0
"DNAJC19","MRPS28",0,0,1,1,0,0,0,0,1,0,1,1
"DNAJC19","TIMM50",0,0,1,0,0,0,0,1,0,0,1,0
"DNAJC19","VDAC2",0,0,1,0,0,0,0,0,0,0,0,0
"DNAJC19","SLC25A42",0,0,1,0,0,0,0,0,0,0,1,0
"DNAJC19","TOMM7",0,0,0,0,1,0,0,0,0,1,1,0
"DNAJC19","ECH1",0,0,1,0,0,0,0,0,0,0,1,0
"DNAJC19","GATB",0,0,0,0,0,0,0,0,0,0,1,0
"DNAJC19","BCS1L",0,0,1,0,1,0,0,0,1,0,1,0
"DNAJC19","ERAL1",0,0,1,0,0,0,0,1,0,0,1,0
"DNAJC19","CMC1",0,1,1,0,1,1,1,1,1,1,1,1
"DNAJC19","MRPL28",0,0,0,0,0,0,0,0,0,0,1,0
"DNAJC19","TSFM",0,0,1,0,0,0,0,1,1,1,1,1
"DNAJC19","FXN",0,0,1,0,0,0,0,1,0,0,1,0
"DNAJC19","NFU1",1,1,0,1,1,0,0,0,0,1,1,0
"DNAJC19","YARS2",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","MRPL21",0,0,0,1,1,0,0,0,1,1,1,0
"DNAJC19","ALDH4A1",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","TOMM40L",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","NDUFAF1",0,0,0,1,1,0,0,0,0,0,1,0
"DNAJC19","NDUFB10",0,0,1,1,1,0,0,0,1,1,1,0
"DNAJC19","ACADSB",0,0,1,0,0,0,0,0,0,0,0,0
"DNAJC19","MRPS9",0,1,1,1,1,0,0,1,1,1,1,1
"DNAJC19","COQ8A",0,0,1,0,0,0,0,0,0,0,0,0
"DNAJC19","ACADVL",0,0,0,0,0,0,0,0,0,0,1,0
"DNAJC19","COQ4",0,0,1,0,0,0,0,0,1,0,1,0
"DNAJC19","MRPL15",0,1,0,0,1,0,0,0,1,0,1,1
"DNAJC19","NDUFA2",1,0,1,1,1,1,0,1,1,1,1,0
"DNAJC19","MRPL24",0,0,1,0,1,0,0,1,1,1,1,0
"DNAJC19","NDUFS5",0,0,1,0,0,0,0,0,0,1,1,0
"DNAJC19","AK3",0,1,0,0,0,0,0,0,0,0,0,0
"DNAJC19","CYCS",0,1,1,0,1,0,0,1,0,1,1,1
"DNAJC19","MIPEP",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","LYRM7",0,1,0,0,0,0,0,0,0,0,0,0
"DNAJC19","CRAT",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","PCCB",0,0,1,0,0,0,1,1,0,0,0,0
"DNAJC19","MRPS7",0,0,1,0,0,0,0,1,1,0,1,0
"DNAJC19","MRPL3",0,1,1,1,1,0,1,1,1,1,1,1
"DNAJC19","PRODH",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","PCCA",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","MCCC1",0,0,1,1,1,0,1,1,1,1,0,1
"DNAJC19","MRPS12",0,0,1,0,0,0,0,1,1,0,1,0
"DNAJC19","CLPB",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","PDK1",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","MRPL49",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","COX7A2",0,0,1,0,1,0,0,0,1,1,1,1
"DNAJC19","TMEM126A",0,1,0,1,1,0,0,0,1,1,1,1
"DNAJC19","ECHDC2",0,0,1,0,0,0,0,0,0,0,1,0
"DNAJC19","HCCS",0,1,0,0,0,0,0,0,0,0,0,0
"DNAJC19","HIBADH",0,1,1,1,1,0,0,0,0,0,0,0
"DNAJC19","MRPL19",0,1,0,0,0,0,0,1,0,0,0,1
"DNAJC19","MRPL36",0,1,1,0,1,0,0,0,1,1,1,0
"DNAJC19","SLC25A30",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","BDH1",1,0,1,0,0,0,0,1,1,0,1,0
"DNAJC19","FARS2",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","ABCB7",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","MTX1",0,0,1,0,0,0,0,1,1,0,1,0
"DNAJC19","NDUFA7",1,1,1,1,1,0,0,1,1,1,1,1
"DNAJC19","TIMM17A",0,0,1,0,0,0,0,0,0,1,0,1
"DNAJC19","ALDH9A1",0,0,0,0,0,0,0,0,0,0,1,0
"DNAJC19","MRPS18C",0,1,1,1,1,0,1,0,1,1,1,1
"DNAJC19","MARS2",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","ALDH6A1",0,0,0,0,0,1,0,0,0,0,0,0
"DNAJC19","FDXR",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","GATC",0,1,1,0,0,0,0,0,0,0,0,1
"DNAJC19","ACAD8",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","ALDH2",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","PPIF",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","TIMM22",0,0,0,0,0,0,0,0,0,0,1,0
"DNAJC19","IVD",0,0,1,0,0,0,0,0,0,0,0,0
"DNAJC19","L2HGDH",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","ETHE1",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","MRPL20",0,0,0,0,0,0,0,0,1,1,1,1
"DNAJC19","SLC25A5",0,0,1,0,0,0,0,1,0,0,0,0
"DNAJC19","SLC25A12",0,0,1,0,1,0,0,0,0,0,0,0
"DNAJC19","MRPS21",0,0,1,0,1,0,0,0,1,0,1,0
"DNAJC19","TOMM22",0,1,1,0,1,0,0,1,0,0,0,0
"DNAJC19","ACAA2",0,0,0,1,0,0,0,0,0,0,0,0
"DNAJC19","MRPL30",0,1,1,0,0,0,0,1,0,0,0,0
"DNAJC19","NDUFB2",0,1,1,0,0,0,0,1,1,1,1,0
"DNAJC19","MRPS34",0,0,1,0,0,0,0,0,1,0,1,0
"DNAJC19","ETFB",0,0,1,1,0,0,0,0,0,0,1,0
"DNAJC19","AFG1L",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","ATPIF1",0,0,0,0,1,0,0,0,1,1,1,0
"DNAJC19","ATP5F1",0,0,0,0,0,0,0,0,0,0,1,0
"DNAJC19","COX7C",1,0,1,1,1,0,0,0,1,1,1,0
"DNAJC19","CHCHD3",0,1,1,0,0,0,0,1,0,0,0,0
"DNAJC19","COQ10B",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","ACSF3",0,0,1,0,0,0,0,0,0,0,1,0
"DNAJC19","POLDIP2",0,0,1,0,0,0,0,1,1,0,1,0
"DNAJC19","SLC25A10",0,0,1,0,0,0,0,0,1,0,1,0
"DNAJC19","SLC25A13",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","PDK3",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","ME3",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","MRPL22",1,0,1,1,1,0,1,0,1,1,1,0
"DNAJC19","IDH2",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","GCDH",0,0,1,0,0,1,0,1,1,0,1,0
"DNAJC19","MRPL47",0,1,1,1,1,0,1,1,1,1,1,1
"DNAJC19","PPA2",0,0,1,0,0,0,0,0,1,0,0,0
"DNAJC19","MRPL9",0,1,1,0,0,0,0,0,1,0,0,1
"DNAJC19","CHCHD10",0,0,1,0,0,0,0,0,0,0,1,0
"DNAJC19","WARS2",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","SLC25A19",0,0,1,0,0,0,0,0,0,0,0,1
"DNAJC19","CBR4",0,0,0,1,0,0,0,0,0,0,1,0
"DNAJC19","SMDT1",0,0,1,1,0,0,0,0,1,0,1,0
"DNAJC19","HAGH",0,0,1,1,0,0,0,0,1,0,1,0
"DNAJC19","COX7A1",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","MTG1",0,0,1,0,0,0,0,0,0,0,0,0
"DNAJC19","COX14",0,0,1,1,0,0,0,1,0,1,1,0
"DNAJC19","NDUFA12",0,0,1,0,1,0,0,1,1,1,1,0
"DNAJC19","MRPS16",0,1,1,0,0,0,0,0,0,0,0,0
"DNAJC19","MTERF2",1,1,1,0,1,0,0,1,1,0,1,1
"DNAJC19","ETFRF1",1,1,1,1,1,0,0,0,1,0,1,1
"DNAJC19","GPD2",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","NDUFA10",0,0,1,0,1,0,0,0,0,0,1,0
"DNAJC19","NDUFC2",0,1,0,1,1,0,0,0,1,1,1,1
"DNAJC19","SLIRP",0,0,1,0,1,0,0,0,1,1,1,0
"DNAJC19","MT-ATP6",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","MT-CO2",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","TIMM21",0,0,1,1,1,0,0,0,0,0,1,1
"DNAJC19","NDUFA8",1,1,1,0,1,0,0,1,1,1,1,0
"DNAJC19","GLS",0,1,0,0,0,0,0,0,0,0,0,0
"DNAJC19","NDUFB11",0,0,1,0,0,0,0,0,1,1,1,0
"DNAJC19","DHTKD1",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","FAHD2A",0,0,1,0,0,0,0,1,0,0,1,0
"DNAJC19","HSD17B8",0,0,1,0,0,1,0,0,0,0,1,0
"DNAJC19","HINT2",1,0,0,1,0,0,0,1,0,1,1,0
"DNAJC19","MRPS5",0,0,1,1,1,0,0,0,1,0,1,1
"DNAJC19","C6ORF136",0,0,1,0,0,0,0,0,1,0,1,0
"DNAJC19","SPRYD4",0,0,1,0,0,0,1,1,0,0,1,0
"DNAJC19","LIPT2",0,0,0,0,1,0,0,1,0,0,1,0
"DNAJC19","DECR1",0,1,0,1,1,0,0,0,1,0,1,0
"DNAJC19","MRPS26",0,0,1,0,0,0,0,1,1,0,1,0
"DNAJC19","SLC25A15",0,0,0,0,0,0,0,1,0,0,0,0
"DNAJC19","NDUFV3",0,0,0,0,0,0,0,0,1,0,1,0
"DNAJC19","BPHL",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","STOML2",0,0,0,1,0,0,0,1,0,0,1,0
"DNAJC19","MSRB2",0,0,0,0,0,0,0,0,0,0,1,0
"DNAJC19","LACTB",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","TOMM40",0,0,1,0,0,0,0,0,0,0,1,0
"DNAJC19","SLC25A25",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","ADCK5",0,0,0,0,0,0,0,0,0,0,1,0
"DNAJC19","ACAD10",0,0,0,0,0,0,0,0,0,0,1,0
"DNAJC19","VWA8",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","CCDC90B",0,1,0,0,1,0,0,0,0,1,0,1
"DNAJC19","DNAJC11",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","ALKBH7",0,0,1,0,0,0,0,0,0,0,1,0
"DNAJC19","GLDC",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","MPC1L",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","THEM4",0,0,1,0,1,0,0,0,0,0,1,1
"DNAJC19","SSBP1",0,1,0,1,1,0,1,1,1,1,1,1
"DNAJC19","MRPL27",0,0,0,0,0,0,0,1,1,1,1,0
"DNAJC19","MRPS10",0,1,0,0,0,0,0,0,0,0,1,1
"DNAJC19","AK4",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","ATAD3A",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","MRPL37",0,0,1,0,0,0,0,0,0,0,0,0
"DNAJC19","PTGES2",0,0,1,0,0,0,0,0,0,0,1,0
"DNAJC19","TXNRD2",0,0,0,0,0,0,0,0,0,0,1,0
"DNAJC19","ACSM5",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","CISD1",0,1,0,1,1,0,0,0,0,0,0,1
"DNAJC19","MRPL41",0,0,1,0,0,0,0,0,1,0,1,0
"DNAJC19","MTARC2",0,0,1,1,1,0,0,0,0,0,1,0
"DNAJC19","MRPS6",0,1,0,0,0,0,0,0,0,0,0,1
"DNAJC19","MRPL23",0,0,0,0,0,0,0,0,0,0,1,0
"DNAJC19","SQOR",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","SCO1",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","GCAT",0,0,1,0,0,1,0,0,0,0,1,0
"DNAJC19","MTHFD1L",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","ECI2",0,0,0,1,1,1,0,0,1,0,1,0
"DNAJC19","UQCRB",0,1,1,1,1,0,0,0,1,1,1,1
"DNAJC19","ATP5H",0,1,1,1,1,0,0,1,1,1,1,1
"DNAJC19","ATP5L",0,1,1,0,1,0,0,0,1,1,1,1
"DNAJC19","CCDC58",1,1,1,1,1,1,1,1,1,1,1,1
"DNAJC19","MCCC2",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","MCEE",0,1,1,1,1,1,0,0,0,0,1,0
"DNAJC19","MOCS1",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","MUT",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","SLC25A51",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","ATP5G3",0,0,1,0,0,0,0,1,1,1,1,0
"DNAJC19","ATAD1",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","OXNAD1",0,1,0,0,0,0,0,0,0,0,1,1
"DNAJC19","MTG2",0,0,0,0,0,0,0,0,0,0,1,0
"DNAJC19","DARS2",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","MRPL51",0,0,1,0,1,0,0,1,1,1,1,1
"DNAJC19","PC",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","CLYBL",0,0,0,1,1,0,0,0,0,0,1,0
"DNAJC19","PNPLA8",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","MLYCD",0,0,1,0,0,0,0,0,0,0,0,0
"DNAJC19","PYURF",0,1,1,0,0,0,0,1,1,1,1,1
"DNAJC19","TIMM17B",0,0,1,0,0,0,0,1,1,0,1,0
"DNAJC19","MRPL32",0,1,1,1,1,0,0,0,1,1,1,1
"DNAJC19","SLC25A26",0,1,0,0,0,0,0,0,0,0,1,0
"DNAJC19","PRODH2",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","NIT2",1,1,1,1,1,1,1,1,1,1,1,1
"DNAJC19","FDX2",0,0,1,0,0,0,0,0,0,1,1,1
"DNAJC19","ME2",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","TUFM",0,0,1,0,0,0,0,0,0,0,1,0
"DNAJC19","COX6A2",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","SLC30A9",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","TAMM41",0,1,1,0,1,0,0,0,0,0,1,0
"DNAJC19","TIMM23",0,1,1,0,1,0,0,0,0,1,1,0
"DNAJC19","RMND1",0,1,1,0,1,0,0,0,0,0,0,0
"DNAJC19","MFN2",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","DNLZ",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","CHCHD4",0,1,1,0,1,0,0,0,1,0,1,1
"DNAJC19","NDUFAB1",0,1,1,1,1,0,0,1,1,1,1,1
"DNAJC19","ACSM1",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","COA5",1,1,1,1,1,1,1,1,1,1,1,1
"DNAJC19","COQ2",0,0,1,0,0,0,0,1,0,0,0,0
"DNAJC19","PDSS2",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","EHHADH",0,0,1,1,1,1,0,1,0,0,0,1
"DNAJC19","NDUFS3",0,0,1,1,1,0,0,0,1,1,1,0
"DNAJC19","ABCB10",0,1,0,0,0,0,0,1,0,0,0,0
"DNAJC19","CKMT2",0,0,0,0,0,0,0,0,0,0,1,0
"DNAJC19","MRPS25",0,0,1,0,1,0,0,0,0,0,0,0
"DNAJC19","ACAD9",0,0,1,1,1,0,1,0,1,0,1,0
"DNAJC19","COX16",0,0,1,0,1,0,0,0,0,0,1,1
"DNAJC19","FAM210A",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","ACOT13",0,1,0,1,1,1,0,0,0,1,1,1
"DNAJC19","CPT1A",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","GK",0,0,0,1,0,0,0,0,0,0,0,0
"DNAJC19","DHRS4",0,0,0,0,0,1,0,0,0,0,1,0
"DNAJC19","PRELID2",0,0,1,0,0,0,0,1,0,0,0,0
"DNAJC19","CARS2",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","NIPSNAP2",0,1,0,0,0,0,0,0,0,1,1,0
"DNAJC19","NDUFB7",0,0,1,1,1,0,0,1,1,0,1,0
"DNAJC19","C19ORF70",0,0,1,0,0,0,0,0,1,0,1,0
"DNAJC19","GLRX2",0,1,1,0,0,0,0,0,0,1,1,0
"DNAJC19","MRPS30",0,1,1,0,0,0,0,0,0,0,0,1
"DNAJC19","SCO2",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","HSD17B10",0,0,1,0,1,0,0,1,1,1,1,0
"DNAJC19","NARS2",0,1,0,0,0,0,0,0,0,0,0,1
"DNAJC19","RPUSD3",0,0,0,0,0,0,0,0,1,0,1,0
"DNAJC19","SUOX",1,0,1,0,0,1,0,0,0,0,1,0
"DNAJC19","SARDH",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","RIDA",0,1,0,1,1,0,0,0,1,0,1,1
"DNAJC19","COX8A",0,0,1,1,0,0,0,0,1,1,1,0
"DNAJC19","SPR",0,0,1,0,0,0,0,1,0,0,1,0
"DNAJC19","MPV17",0,0,0,0,0,0,0,0,0,0,1,0
"DNAJC19","ZADH2",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","MRPL18",0,1,1,0,1,0,0,0,1,1,1,1
"DNAJC19","ALDH1B1",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","CHCHD1",1,0,1,0,1,0,0,0,1,1,1,0
"DNAJC19","TIMM8A",0,1,1,0,0,0,0,1,0,0,0,1
"DNAJC19","VDAC3",0,0,1,1,1,0,0,0,0,0,1,0
"DNAJC19","SLC25A24",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","MPC1",0,0,1,1,0,0,0,0,0,0,1,0
"DNAJC19","SLC25A22",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","SLC25A31",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","SLC25A18",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","TRNT1",0,1,0,0,1,0,0,0,0,0,0,1
"DNAJC19","IDE",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","GSTK1",0,0,0,0,0,0,0,0,0,0,1,0
"DNAJC19","VARS2",0,0,1,0,0,0,0,0,0,0,0,0
"DNAJC19","MRPL54",0,0,1,1,0,0,0,0,0,0,1,0
"DNAJC19","MRPL38",0,0,1,0,0,0,0,0,0,0,0,0
"DNAJC19","MRPL58",0,0,1,0,0,0,0,1,1,1,1,0
"DNAJC19","MTCH1",0,0,1,0,0,0,0,0,0,0,1,0
"DNAJC19","TRIAP1",0,0,1,0,0,0,0,1,1,1,0,1
"DNAJC19","PTCD3",0,1,1,0,0,0,0,0,0,0,1,0
"DNAJC19","COX10",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","AKAP1",0,0,1,0,0,0,0,1,0,0,0,0
"DNAJC19","MRM3",0,0,0,0,0,0,0,0,0,0,1,0
"DNAJC19","AK2",0,0,0,0,0,0,0,0,0,0,1,1
"DNAJC19","TMEM70",0,1,0,0,0,0,0,0,1,0,0,1
"DNAJC19","NOA1",0,0,0,0,0,0,0,0,0,0,0,0
"DNAJC19","MCUR1",0,0,1,0,0,0,0,0,0,0,0,1
"DNAJC19","TMEM14C",0,1,1,0,0,1,0,0,0,1,1,1
"DNAJC19","NDUFC1",1,0,1,1,1,0,0,0,1,1,1,0
"DNAJC19","MRPL35",0,1,1,1,1,0,0,1,0,0,1,1
"DNAJC19","NDUFA3",0,0,1,0,0,0,0,0,1,0,1,0
"DNAJC19","PDSS1",0,1,1,0,1,0,0,1,1,0,0,1
"DNAJC19","SLC25A16",0,1,0,0,1,0,0,0,0,0,0,0
