cancer,under_curve,run_type,sim,chap_removed
COAD,0.6210603304891991,random,265,HSCB->CLPP->YME1L1->LONP1->CLPX->SPG7->HSPE1->DNAJA3->GRPEL2->HSPD1->DNAJC19->AFG3L2->TRAP1->HTRA2->HSPA9
HNSC,0.6121812872504212,random,265,HSPA9->LONP1->HSCB->HSPE1->HSPD1->AFG3L2->SPG7->TRAP1->DNAJA3->YME1L1->CLPP->DNAJC19->GRPEL2->CLPX->HTRA2
KIRC,0.6434487665182382,random,265,SPG7->LONP1->HSCB->AFG3L2->YME1L1->CLPP->DNAJA3->TRAP1->DNAJC19->HSPA9->HSPE1->CLPX->HTRA2->GRPEL2->HSPD1
KIRP,0.7168398731578077,random,265,CLPP->CLPX->HSPE1->LONP1->HSPA9->HSPD1->YME1L1->GRPEL2->HTRA2->TRAP1->AFG3L2->SPG7->HSCB->DNAJC19->DNAJA3
LIHC,0.6034646985670582,random,265,CLPX->HTRA2->AFG3L2->GRPEL2->HSPE1->DNAJC19->HSPD1->CLPP->DNAJA3->SPG7->YME1L1->HSCB->TRAP1->HSPA9->LONP1
LUAD,0.5757180265118889,random,265,CLPP->LONP1->YME1L1->HSPD1->AFG3L2->HSPE1->DNAJA3->HSPA9->HTRA2->SPG7->CLPX->GRPEL2->HSCB->TRAP1->DNAJC19
LUSC,0.5519278641817031,random,265,GRPEL2->HSPE1->DNAJC19->HSPD1->HTRA2->HSCB->HSPA9->CLPP->LONP1->AFG3L2->TRAP1->YME1L1->SPG7->CLPX->DNAJA3
PRAD,0.6278433224446756,random,265,SPG7->HSPD1->TRAP1->HSPE1->HTRA2->LONP1->CLPP->GRPEL2->DNAJA3->DNAJC19->HSCB->AFG3L2->YME1L1->CLPX->HSPA9
STAD,0.6089253367484466,random,265,DNAJC19->HSPD1->SPG7->TRAP1->GRPEL2->HSPE1->LONP1->CLPP->HTRA2->AFG3L2->HSPA9->DNAJA3->HSCB->CLPX->YME1L1
THCA,0.6895418342706005,random,265,CLPX->HSPD1->GRPEL2->HTRA2->AFG3L2->HSPA9->DNAJC19->TRAP1->SPG7->HSCB->LONP1->YME1L1->DNAJA3->CLPP->HSPE1
UCEC,0.6021193345654168,random,265,CLPX->CLPP->GRPEL2->HSCB->HTRA2->HSPA9->DNAJC19->HSPE1->AFG3L2->HSPD1->DNAJA3->TRAP1->SPG7->YME1L1->LONP1
BRCA,0.5635116330588895,random,266,DNAJC19->YME1L1->LONP1->GRPEL2->TRAP1->HSPE1->HSPA9->CLPX->HSPD1->HTRA2->AFG3L2->SPG7->DNAJA3->CLPP->HSCB
COAD,0.6376421276418197,random,266,SPG7->HSPD1->HSPA9->HSCB->AFG3L2->GRPEL2->CLPP->HSPE1->CLPX->DNAJC19->YME1L1->DNAJA3->TRAP1->LONP1->HTRA2
HNSC,0.5996636597473733,random,266,HSPE1->LONP1->AFG3L2->HTRA2->YME1L1->HSPD1->SPG7->CLPP->GRPEL2->DNAJC19->DNAJA3->TRAP1->HSPA9->CLPX->HSCB
KIRC,0.6769135494323396,random,266,DNAJA3->LONP1->HSPA9->CLPX->DNAJC19->AFG3L2->GRPEL2->SPG7->YME1L1->CLPP->HSPE1->TRAP1->HSCB->HSPD1->HTRA2
KIRP,0.7024473434917218,random,266,SPG7->HTRA2->TRAP1->CLPX->HSPD1->HSPA9->GRPEL2->HSPE1->DNAJA3->AFG3L2->DNAJC19->CLPP->HSCB->YME1L1->LONP1
LIHC,0.6031965103095505,random,266,CLPP->LONP1->HSCB->YME1L1->GRPEL2->HSPE1->HTRA2->AFG3L2->DNAJA3->HSPA9->DNAJC19->HSPD1->TRAP1->CLPX->SPG7
LUAD,0.5759557559483194,random,266,DNAJA3->HTRA2->CLPP->HSPE1->SPG7->GRPEL2->HSPA9->HSPD1->LONP1->CLPX->TRAP1->HSCB->YME1L1->DNAJC19->AFG3L2
LUSC,0.5508567668291215,random,266,DNAJA3->SPG7->HSPD1->LONP1->AFG3L2->HSCB->HTRA2->CLPP->CLPX->YME1L1->TRAP1->GRPEL2->DNAJC19->HSPE1->HSPA9
PRAD,0.6244250807578543,random,266,YME1L1->LONP1->DNAJA3->AFG3L2->CLPP->HSPA9->SPG7->TRAP1->DNAJC19->HSCB->CLPX->HSPE1->HSPD1->HTRA2->GRPEL2
STAD,0.5949366828582838,random,266,SPG7->HTRA2->CLPX->CLPP->HSCB->YME1L1->LONP1->HSPE1->DNAJC19->DNAJA3->HSPA9->TRAP1->HSPD1->AFG3L2->GRPEL2
THCA,0.698348842304082,random,266,GRPEL2->HSPE1->TRAP1->CLPX->HSPA9->HSCB->DNAJA3->HSPD1->AFG3L2->LONP1->DNAJC19->SPG7->YME1L1->HTRA2->CLPP
UCEC,0.6039925294163228,random,266,TRAP1->HSPE1->HSPA9->HTRA2->DNAJA3->GRPEL2->HSPD1->AFG3L2->YME1L1->DNAJC19->CLPP->HSCB->LONP1->SPG7->CLPX
BRCA,0.5622795147747972,random,267,TRAP1->HSPA9->YME1L1->HSPD1->HTRA2->CLPX->SPG7->LONP1->DNAJC19->GRPEL2->DNAJA3->AFG3L2->CLPP->HSPE1->HSCB
COAD,0.6364099910154165,random,267,GRPEL2->HSPD1->HSCB->DNAJC19->SPG7->TRAP1->DNAJA3->CLPP->HTRA2->HSPE1->HSPA9->LONP1->CLPX->AFG3L2->YME1L1
HNSC,0.598767180404916,random,267,HSCB->DNAJC19->HSPA9->CLPX->LONP1->HSPD1->HSPE1->SPG7->DNAJA3->AFG3L2->YME1L1->HTRA2->GRPEL2->CLPP->TRAP1
KIRC,0.6519133671343477,random,267,HTRA2->LONP1->HSPE1->CLPX->DNAJC19->YME1L1->SPG7->HSCB->CLPP->HSPD1->GRPEL2->AFG3L2->HSPA9->TRAP1->DNAJA3
KIRP,0.7216932314008931,random,267,LONP1->TRAP1->CLPX->HSCB->HSPE1->YME1L1->HTRA2->AFG3L2->CLPP->GRPEL2->HSPA9->DNAJA3->DNAJC19->SPG7->HSPD1
LIHC,0.5982111662669959,random,267,CLPP->DNAJA3->HSPE1->HSCB->HSPD1->AFG3L2->DNAJC19->TRAP1->HTRA2->SPG7->CLPX->HSPA9->GRPEL2->YME1L1->LONP1
LUAD,0.5767501747539263,random,267,CLPP->CLPX->HSPE1->LONP1->YME1L1->AFG3L2->TRAP1->HSCB->HSPA9->HTRA2->HSPD1->SPG7->GRPEL2->DNAJA3->DNAJC19
LUSC,0.5516961555269728,random,267,GRPEL2->AFG3L2->YME1L1->HSCB->CLPP->DNAJC19->LONP1->TRAP1->SPG7->HSPD1->CLPX->HTRA2->HSPA9->DNAJA3->HSPE1
PRAD,0.6064385173922577,random,267,SPG7->DNAJA3->CLPX->DNAJC19->HSPE1->CLPP->GRPEL2->HSPA9->HSPD1->LONP1->HTRA2->AFG3L2->TRAP1->YME1L1->HSCB
STAD,0.5922893506611391,random,267,AFG3L2->SPG7->DNAJC19->YME1L1->HSPD1->CLPX->GRPEL2->DNAJA3->TRAP1->CLPP->HSPE1->HSCB->HTRA2->LONP1->HSPA9
THCA,0.7078931678479164,random,267,DNAJC19->HSPE1->DNAJA3->LONP1->GRPEL2->CLPX->TRAP1->HTRA2->CLPP->HSCB->AFG3L2->SPG7->YME1L1->HSPD1->HSPA9
UCEC,0.6091607436388903,random,267,HTRA2->CLPP->GRPEL2->YME1L1->DNAJA3->AFG3L2->HSPD1->HSPA9->SPG7->DNAJC19->HSPE1->HSCB->LONP1->CLPX->TRAP1
BRCA,0.5648117044633723,random,268,HSPE1->HTRA2->LONP1->SPG7->HSPD1->YME1L1->AFG3L2->TRAP1->HSPA9->DNAJC19->DNAJA3->CLPP->HSCB->GRPEL2->CLPX
COAD,0.6347531544091503,random,268,HSPD1->TRAP1->CLPP->HTRA2->DNAJC19->HSPA9->DNAJA3->LONP1->SPG7->HSPE1->GRPEL2->CLPX->YME1L1->AFG3L2->HSCB
HNSC,0.6249866632653668,random,268,HSPA9->HTRA2->HSPE1->TRAP1->DNAJA3->GRPEL2->CLPP->DNAJC19->HSCB->HSPD1->YME1L1->LONP1->AFG3L2->SPG7->CLPX
KIRC,0.6680826330840409,random,268,HSPA9->LONP1->YME1L1->HTRA2->HSPE1->CLPP->DNAJC19->DNAJA3->AFG3L2->CLPX->SPG7->HSCB->HSPD1->TRAP1->GRPEL2
KIRP,0.7023303681247672,random,268,CLPX->AFG3L2->YME1L1->SPG7->TRAP1->GRPEL2->DNAJC19->HSPD1->HSPE1->LONP1->DNAJA3->HSCB->HTRA2->CLPP->HSPA9
LIHC,0.6021700136378532,random,268,HSPA9->CLPP->HSPE1->DNAJC19->TRAP1->HTRA2->AFG3L2->CLPX->SPG7->HSPD1->LONP1->GRPEL2->HSCB->YME1L1->DNAJA3
LUAD,0.5672951056335234,random,268,DNAJC19->TRAP1->HSPE1->HSPD1->CLPX->HSCB->HSPA9->GRPEL2->DNAJA3->AFG3L2->LONP1->HTRA2->CLPP->SPG7->YME1L1
LUSC,0.5613808561475719,random,268,DNAJA3->HTRA2->DNAJC19->CLPX->YME1L1->LONP1->HSCB->HSPE1->HSPA9->HSPD1->AFG3L2->TRAP1->GRPEL2->CLPP->SPG7
PRAD,0.6229408663204943,random,268,GRPEL2->HSPE1->HSPA9->HTRA2->HSCB->CLPP->LONP1->HSPD1->DNAJA3->SPG7->CLPX->AFG3L2->DNAJC19->TRAP1->YME1L1
STAD,0.5966285910068103,random,268,GRPEL2->HSPE1->DNAJC19->YME1L1->CLPX->TRAP1->LONP1->HSCB->CLPP->SPG7->HSPD1->AFG3L2->DNAJA3->HSPA9->HTRA2
THCA,0.711023849663881,random,268,DNAJA3->DNAJC19->HSCB->HSPE1->LONP1->AFG3L2->TRAP1->YME1L1->GRPEL2->CLPP->SPG7->HTRA2->HSPD1->HSPA9->CLPX
UCEC,0.6031024448834083,random,268,CLPX->DNAJA3->DNAJC19->CLPP->HSPD1->AFG3L2->TRAP1->HTRA2->LONP1->SPG7->YME1L1->HSCB->HSPE1->HSPA9->GRPEL2
BRCA,0.5724201808895784,random,269,DNAJA3->AFG3L2->LONP1->HTRA2->YME1L1->HSPD1->HSPE1->GRPEL2->CLPP->CLPX->HSCB->HSPA9->TRAP1->DNAJC19->SPG7
COAD,0.6241259691672854,random,269,YME1L1->GRPEL2->HSCB->HSPE1->HTRA2->CLPX->AFG3L2->DNAJC19->CLPP->SPG7->DNAJA3->HSPD1->LONP1->HSPA9->TRAP1
HNSC,0.6172956935299225,random,269,HSPD1->HSPA9->HSPE1->CLPP->HSCB->DNAJA3->LONP1->DNAJC19->TRAP1->YME1L1->AFG3L2->SPG7->GRPEL2->HTRA2->CLPX
KIRC,0.6608515544553353,random,269,DNAJA3->DNAJC19->CLPX->HSCB->HTRA2->LONP1->HSPE1->HSPD1->GRPEL2->HSPA9->SPG7->YME1L1->AFG3L2->TRAP1->CLPP
KIRP,0.711814561280364,random,269,CLPP->SPG7->HSPE1->HTRA2->GRPEL2->TRAP1->DNAJA3->YME1L1->LONP1->CLPX->HSPD1->HSPA9->AFG3L2->HSCB->DNAJC19
LIHC,0.595063721846562,random,269,CLPX->DNAJC19->LONP1->AFG3L2->HSPE1->DNAJA3->SPG7->HTRA2->GRPEL2->TRAP1->HSPD1->HSPA9->YME1L1->HSCB->CLPP
LUAD,0.577174011626163,random,269,GRPEL2->LONP1->DNAJC19->SPG7->HTRA2->HSPE1->CLPX->HSPD1->HSCB->YME1L1->CLPP->DNAJA3->HSPA9->AFG3L2->TRAP1
LUSC,0.5656114657867856,random,269,GRPEL2->AFG3L2->CLPX->HTRA2->CLPP->HSCB->HSPD1->DNAJC19->YME1L1->HSPA9->SPG7->HSPE1->TRAP1->DNAJA3->LONP1
PRAD,0.6146403252859799,random,269,AFG3L2->YME1L1->HSCB->DNAJC19->SPG7->DNAJA3->LONP1->HSPA9->HSPD1->TRAP1->CLPX->GRPEL2->HTRA2->CLPP->HSPE1
STAD,0.6006282295458844,random,269,SPG7->HSPD1->DNAJC19->HSCB->HTRA2->GRPEL2->AFG3L2->CLPX->HSPA9->HSPE1->YME1L1->TRAP1->DNAJA3->CLPP->LONP1
THCA,0.7066522389007523,random,269,HSPA9->DNAJC19->TRAP1->LONP1->HSPD1->AFG3L2->YME1L1->HTRA2->GRPEL2->HSPE1->DNAJA3->SPG7->CLPX->CLPP->HSCB
UCEC,0.6022691262404604,random,269,HSCB->AFG3L2->YME1L1->LONP1->SPG7->HTRA2->HSPD1->HSPA9->DNAJA3->CLPP->HSPE1->CLPX->TRAP1->DNAJC19->GRPEL2
BRCA,0.5611208058967132,random,270,TRAP1->YME1L1->HTRA2->AFG3L2->DNAJA3->CLPP->HSPA9->DNAJC19->HSCB->SPG7->CLPX->HSPE1->GRPEL2->LONP1->HSPD1
COAD,0.6420237134850467,random,270,HSPD1->GRPEL2->YME1L1->AFG3L2->LONP1->HTRA2->TRAP1->DNAJA3->HSPE1->CLPP->DNAJC19->HSPA9->HSCB->SPG7->CLPX
HNSC,0.6085510933489569,random,270,DNAJA3->TRAP1->YME1L1->HSPD1->HSPA9->SPG7->AFG3L2->HSCB->HSPE1->GRPEL2->DNAJC19->CLPP->CLPX->HTRA2->LONP1
KIRC,0.662166468083301,random,270,CLPX->HSPD1->DNAJC19->HSPA9->CLPP->LONP1->HTRA2->YME1L1->AFG3L2->GRPEL2->HSPE1->HSCB->TRAP1->SPG7->DNAJA3
KIRP,0.7164367618477752,random,270,DNAJA3->HSPD1->HSPE1->YME1L1->HSPA9->SPG7->HSCB->HTRA2->DNAJC19->LONP1->AFG3L2->GRPEL2->TRAP1->CLPP->CLPX
LIHC,0.6096406726257404,random,270,SPG7->HSPA9->CLPP->TRAP1->CLPX->YME1L1->HSPD1->LONP1->GRPEL2->DNAJC19->HSPE1->HTRA2->DNAJA3->HSCB->AFG3L2
LUAD,0.5725058747933195,random,270,CLPX->DNAJA3->YME1L1->DNAJC19->SPG7->TRAP1->HSPD1->CLPP->GRPEL2->HTRA2->HSPA9->HSPE1->LONP1->AFG3L2->HSCB
LUSC,0.5586365193712907,random,270,DNAJC19->CLPP->CLPX->AFG3L2->HSPD1->HSCB->HTRA2->LONP1->DNAJA3->HSPE1->SPG7->HSPA9->YME1L1->TRAP1->GRPEL2
PRAD,0.6217669338269981,random,270,DNAJC19->HTRA2->DNAJA3->SPG7->AFG3L2->CLPP->YME1L1->HSPD1->GRPEL2->HSPA9->HSPE1->LONP1->HSCB->TRAP1->CLPX
STAD,0.5822719258386782,random,270,CLPP->DNAJA3->HSCB->CLPX->TRAP1->HTRA2->HSPE1->DNAJC19->HSPA9->SPG7->AFG3L2->YME1L1->GRPEL2->LONP1->HSPD1
THCA,0.6944423247722238,random,270,CLPP->HTRA2->DNAJA3->CLPX->TRAP1->HSPD1->HSPA9->LONP1->HSCB->AFG3L2->HSPE1->YME1L1->SPG7->DNAJC19->GRPEL2
UCEC,0.6151580720259842,random,270,HSPD1->DNAJA3->GRPEL2->HSCB->AFG3L2->LONP1->HTRA2->HSPE1->YME1L1->DNAJC19->HSPA9->SPG7->CLPP->CLPX->TRAP1
BRCA,0.5690925341416491,random,271,HSCB->SPG7->CLPP->CLPX->DNAJA3->HSPE1->GRPEL2->HTRA2->HSPD1->YME1L1->LONP1->DNAJC19->HSPA9->TRAP1->AFG3L2
COAD,0.6210793585700353,random,271,DNAJA3->SPG7->YME1L1->CLPX->CLPP->HSPA9->LONP1->HSPE1->GRPEL2->AFG3L2->TRAP1->HTRA2->HSCB->DNAJC19->HSPD1
HNSC,0.6097946380320745,random,271,HSCB->DNAJC19->HSPE1->GRPEL2->CLPP->YME1L1->SPG7->AFG3L2->HSPA9->HTRA2->LONP1->DNAJA3->TRAP1->HSPD1->CLPX
KIRC,0.6525749598344268,random,271,TRAP1->AFG3L2->GRPEL2->YME1L1->CLPX->HTRA2->HSPA9->CLPP->LONP1->HSCB->DNAJA3->SPG7->HSPD1->DNAJC19->HSPE1
KIRP,0.7086312090443654,random,271,TRAP1->HSCB->HSPE1->AFG3L2->DNAJC19->DNAJA3->CLPP->SPG7->HTRA2->CLPX->YME1L1->GRPEL2->LONP1->HSPA9->HSPD1
LIHC,0.6001191008857596,random,271,TRAP1->GRPEL2->HTRA2->HSPD1->YME1L1->AFG3L2->CLPX->SPG7->CLPP->LONP1->HSPA9->DNAJC19->DNAJA3->HSPE1->HSCB
LUAD,0.5767181446447729,random,271,LONP1->TRAP1->HSPA9->HSPD1->CLPX->HSPE1->CLPP->GRPEL2->SPG7->DNAJA3->DNAJC19->HTRA2->AFG3L2->YME1L1->HSCB
LUSC,0.5625310429728025,random,271,YME1L1->HSPD1->HTRA2->HSPE1->TRAP1->CLPP->DNAJA3->SPG7->HSCB->HSPA9->GRPEL2->CLPX->DNAJC19->AFG3L2->LONP1
PRAD,0.6290505666343515,random,271,HSPE1->HTRA2->HSPA9->LONP1->CLPP->AFG3L2->SPG7->TRAP1->HSCB->DNAJC19->HSPD1->GRPEL2->CLPX->DNAJA3->YME1L1
STAD,0.5800828564650609,random,271,CLPP->HSPE1->AFG3L2->HSPD1->YME1L1->HSCB->DNAJA3->GRPEL2->CLPX->HTRA2->TRAP1->SPG7->LONP1->DNAJC19->HSPA9
THCA,0.6938904588089716,random,271,LONP1->YME1L1->AFG3L2->TRAP1->SPG7->DNAJC19->HSPD1->CLPP->GRPEL2->HTRA2->HSCB->DNAJA3->CLPX->HSPA9->HSPE1
UCEC,0.6079956977488216,random,271,HSCB->HSPD1->LONP1->DNAJC19->CLPP->HTRA2->HSPA9->DNAJA3->AFG3L2->TRAP1->HSPE1->YME1L1->GRPEL2->CLPX->SPG7
BRCA,0.5479845515572929,random,272,HSPE1->DNAJC19->YME1L1->HSPA9->HSCB->DNAJA3->SPG7->AFG3L2->CLPX->HTRA2->TRAP1->HSPD1->LONP1->GRPEL2->CLPP
COAD,0.6335762721196752,random,272,CLPX->AFG3L2->HTRA2->HSPD1->DNAJC19->GRPEL2->CLPP->HSPE1->TRAP1->SPG7->DNAJA3->HSPA9->YME1L1->HSCB->LONP1
HNSC,0.6110271828133085,random,272,DNAJC19->HSPE1->SPG7->YME1L1->TRAP1->CLPX->HSPD1->LONP1->HSCB->GRPEL2->CLPP->HTRA2->AFG3L2->DNAJA3->HSPA9
KIRC,0.6602089320827884,random,272,CLPP->AFG3L2->HSCB->LONP1->YME1L1->DNAJA3->GRPEL2->SPG7->HSPE1->TRAP1->DNAJC19->HTRA2->HSPA9->CLPX->HSPD1
KIRP,0.7021017950664665,random,272,AFG3L2->LONP1->SPG7->DNAJC19->CLPP->HSCB->YME1L1->CLPX->GRPEL2->HSPE1->TRAP1->HSPA9->DNAJA3->HSPD1->HTRA2
LIHC,0.6119957193008086,random,272,HSPD1->DNAJC19->CLPX->SPG7->GRPEL2->HSCB->AFG3L2->HSPE1->LONP1->CLPP->HTRA2->YME1L1->DNAJA3->HSPA9->TRAP1
LUAD,0.5647622905135405,random,272,DNAJC19->YME1L1->TRAP1->CLPX->HTRA2->LONP1->AFG3L2->CLPP->DNAJA3->HSCB->HSPD1->GRPEL2->HSPA9->HSPE1->SPG7
LUSC,0.5628432366310996,random,272,HSPD1->CLPP->SPG7->AFG3L2->TRAP1->DNAJA3->DNAJC19->HSPA9->GRPEL2->HTRA2->CLPX->HSPE1->YME1L1->HSCB->LONP1
PRAD,0.6279655181756901,random,272,TRAP1->HSCB->AFG3L2->GRPEL2->CLPP->DNAJC19->DNAJA3->CLPX->HSPA9->SPG7->HSPE1->LONP1->YME1L1->HTRA2->HSPD1
STAD,0.5997185196221555,random,272,SPG7->CLPX->YME1L1->CLPP->HSPA9->DNAJC19->HSPE1->AFG3L2->TRAP1->DNAJA3->HSCB->HSPD1->GRPEL2->LONP1->HTRA2
THCA,0.706492846117917,random,272,CLPP->TRAP1->HSPE1->HSPA9->HSCB->HSPD1->LONP1->GRPEL2->DNAJA3->SPG7->DNAJC19->CLPX->AFG3L2->YME1L1->HTRA2
UCEC,0.596581595556247,random,272,SPG7->AFG3L2->HSPA9->YME1L1->CLPP->HSPE1->HTRA2->HSCB->TRAP1->DNAJC19->GRPEL2->HSPD1->LONP1->DNAJA3->CLPX
BRCA,0.5606079156233528,random,273,CLPP->YME1L1->TRAP1->HTRA2->AFG3L2->CLPX->DNAJC19->HSPE1->HSPA9->HSPD1->GRPEL2->HSCB->SPG7->DNAJA3->LONP1
COAD,0.6334074518832471,random,273,GRPEL2->HSPE1->HSPA9->YME1L1->AFG3L2->DNAJA3->HSPD1->DNAJC19->LONP1->HTRA2->CLPX->SPG7->CLPP->TRAP1->HSCB
HNSC,0.613832160827123,random,273,HTRA2->AFG3L2->HSPD1->DNAJA3->DNAJC19->CLPP->CLPX->GRPEL2->LONP1->HSPE1->HSPA9->HSCB->TRAP1->YME1L1->SPG7
KIRC,0.6471254193454699,random,273,CLPP->YME1L1->HSPE1->HTRA2->TRAP1->DNAJA3->HSCB->AFG3L2->HSPD1->GRPEL2->SPG7->DNAJC19->HSPA9->CLPX->LONP1
KIRP,0.7280561375222314,random,273,AFG3L2->TRAP1->CLPP->HSPD1->DNAJA3->DNAJC19->HTRA2->HSCB->HSPE1->GRPEL2->LONP1->CLPX->YME1L1->HSPA9->SPG7
LIHC,0.5958319132660609,random,273,HSPD1->GRPEL2->YME1L1->HTRA2->LONP1->DNAJC19->DNAJA3->CLPP->SPG7->TRAP1->HSCB->AFG3L2->HSPA9->HSPE1->CLPX
LUAD,0.5594442208260213,random,273,SPG7->HSPA9->LONP1->DNAJA3->GRPEL2->CLPX->AFG3L2->HTRA2->HSCB->HSPD1->YME1L1->CLPP->TRAP1->HSPE1->DNAJC19
LUSC,0.5599000681293456,random,273,AFG3L2->HSPE1->CLPP->HTRA2->HSPA9->YME1L1->LONP1->SPG7->DNAJC19->CLPX->GRPEL2->HSCB->TRAP1->HSPD1->DNAJA3
PRAD,0.6268683050327093,random,273,HSCB->LONP1->CLPX->AFG3L2->HSPD1->YME1L1->DNAJA3->TRAP1->GRPEL2->DNAJC19->HSPA9->HSPE1->CLPP->SPG7->HTRA2
STAD,0.607146533994356,random,273,YME1L1->HSPD1->LONP1->DNAJA3->DNAJC19->HSCB->CLPP->HSPE1->HSPA9->SPG7->GRPEL2->HTRA2->TRAP1->CLPX->AFG3L2
THCA,0.7031215558639173,random,273,HSCB->HSPD1->CLPP->YME1L1->TRAP1->SPG7->GRPEL2->HSPA9->CLPX->DNAJA3->HSPE1->DNAJC19->HTRA2->AFG3L2->LONP1
UCEC,0.6140528250696689,random,273,CLPX->DNAJA3->TRAP1->HSPE1->CLPP->AFG3L2->HSCB->LONP1->HSPD1->HSPA9->YME1L1->GRPEL2->DNAJC19->SPG7->HTRA2
BRCA,0.5652561856713086,random,274,DNAJA3->SPG7->HTRA2->HSPA9->TRAP1->HSCB->YME1L1->LONP1->GRPEL2->CLPP->AFG3L2->CLPX->HSPD1->DNAJC19->HSPE1
COAD,0.6342059170163007,random,274,DNAJA3->HSPD1->LONP1->AFG3L2->DNAJC19->SPG7->CLPP->HSPA9->HSPE1->HSCB->TRAP1->GRPEL2->YME1L1->HTRA2->CLPX
HNSC,0.6139370341855939,random,274,HSPA9->GRPEL2->SPG7->DNAJA3->HSPE1->CLPX->YME1L1->CLPP->HSCB->HTRA2->HSPD1->LONP1->DNAJC19->TRAP1->AFG3L2
KIRC,0.6445920617709907,random,274,SPG7->AFG3L2->HSPA9->HTRA2->DNAJA3->HSCB->LONP1->CLPP->DNAJC19->GRPEL2->TRAP1->HSPE1->HSPD1->CLPX->YME1L1
KIRP,0.7113759553525549,random,274,AFG3L2->HTRA2->YME1L1->HSPE1->CLPP->CLPX->GRPEL2->DNAJA3->HSCB->TRAP1->LONP1->DNAJC19->HSPD1->SPG7->HSPA9
LIHC,0.5988214741012446,random,274,DNAJA3->AFG3L2->DNAJC19->TRAP1->CLPX->YME1L1->LONP1->HSPD1->HSCB->SPG7->GRPEL2->HSPA9->HSPE1->HTRA2->CLPP
LUAD,0.566986386622791,random,274,SPG7->DNAJA3->HSPA9->HSPD1->HSPE1->CLPX->HTRA2->CLPP->HSCB->AFG3L2->DNAJC19->LONP1->GRPEL2->TRAP1->YME1L1
LUSC,0.5562339632906963,random,274,SPG7->CLPP->HSPA9->YME1L1->DNAJC19->CLPX->HSPE1->TRAP1->HTRA2->HSCB->DNAJA3->HSPD1->AFG3L2->GRPEL2->LONP1
PRAD,0.6189446463799543,random,274,GRPEL2->LONP1->HSCB->YME1L1->HSPD1->HSPA9->TRAP1->CLPX->HTRA2->HSPE1->DNAJC19->AFG3L2->SPG7->CLPP->DNAJA3
STAD,0.5998815726842945,random,274,HSPE1->LONP1->HTRA2->HSCB->HSPA9->HSPD1->CLPX->DNAJA3->CLPP->TRAP1->GRPEL2->YME1L1->SPG7->DNAJC19->AFG3L2
THCA,0.6948368114305796,random,274,LONP1->SPG7->GRPEL2->AFG3L2->HSPA9->HSCB->DNAJA3->HSPD1->DNAJC19->CLPX->CLPP->YME1L1->HSPE1->TRAP1->HTRA2
UCEC,0.6088654747675047,random,274,YME1L1->CLPP->CLPX->AFG3L2->HSPA9->SPG7->DNAJC19->TRAP1->LONP1->HSPE1->GRPEL2->HSCB->HSPD1->HTRA2->DNAJA3
BRCA,0.563865679897983,random,275,AFG3L2->HSPD1->TRAP1->HTRA2->YME1L1->GRPEL2->CLPX->SPG7->LONP1->CLPP->DNAJC19->HSCB->HSPA9->DNAJA3->HSPE1
COAD,0.6207582029205915,random,275,TRAP1->CLPP->GRPEL2->YME1L1->HSPA9->DNAJA3->HSCB->LONP1->AFG3L2->HSPD1->HTRA2->CLPX->SPG7->HSPE1->DNAJC19
HNSC,0.6081289960525182,random,275,LONP1->HSPD1->HSPA9->YME1L1->CLPX->TRAP1->DNAJA3->HTRA2->GRPEL2->AFG3L2->HSPE1->HSCB->DNAJC19->CLPP->SPG7
KIRC,0.6597728177850212,random,275,YME1L1->AFG3L2->HTRA2->DNAJC19->DNAJA3->GRPEL2->SPG7->HSCB->LONP1->CLPX->TRAP1->HSPA9->HSPD1->CLPP->HSPE1
KIRP,0.717642123380044,random,275,AFG3L2->HSPE1->HSCB->LONP1->HTRA2->TRAP1->SPG7->HSPA9->HSPD1->CLPP->CLPX->GRPEL2->DNAJA3->YME1L1->DNAJC19
LIHC,0.6027307545942543,random,275,DNAJA3->SPG7->GRPEL2->AFG3L2->LONP1->CLPX->HSCB->HSPA9->YME1L1->DNAJC19->HSPD1->HSPE1->TRAP1->CLPP->HTRA2
LUAD,0.5671814520892391,random,275,HTRA2->SPG7->DNAJA3->CLPP->HSPD1->LONP1->TRAP1->HSPA9->GRPEL2->DNAJC19->HSPE1->CLPX->AFG3L2->HSCB->YME1L1
LUSC,0.5659250464615275,random,275,DNAJA3->LONP1->HSCB->GRPEL2->CLPP->SPG7->HSPE1->TRAP1->YME1L1->HSPD1->DNAJC19->CLPX->HTRA2->HSPA9->AFG3L2
PRAD,0.6226371809561013,random,275,HSPD1->HSPE1->CLPP->LONP1->HSCB->YME1L1->AFG3L2->HSPA9->DNAJC19->CLPX->GRPEL2->SPG7->TRAP1->DNAJA3->HTRA2
STAD,0.5907418548058553,random,275,DNAJA3->SPG7->HSPE1->HSPA9->HSCB->YME1L1->GRPEL2->DNAJC19->CLPP->CLPX->LONP1->HTRA2->TRAP1->AFG3L2->HSPD1
THCA,0.7083486095433229,random,275,HSPE1->AFG3L2->YME1L1->CLPP->DNAJA3->HSCB->TRAP1->DNAJC19->CLPX->GRPEL2->SPG7->LONP1->HSPA9->HTRA2->HSPD1
UCEC,0.5997008652187721,random,275,YME1L1->HTRA2->SPG7->CLPX->DNAJA3->HSPE1->DNAJC19->HSPD1->CLPP->GRPEL2->AFG3L2->TRAP1->HSCB->HSPA9->LONP1
